IndexDate,Annee,Mois,Jour,Date,VacancesScolaires
693,2018,11,25,25/11/2018,false
694,2018,11,26,26/11/2018,false
695,2018,11,27,27/11/2018,false
696,2018,11,28,28/11/2018,false
697,2018,11,29,29/11/2018,false
698,2018,11,30,30/11/2018,false
699,2018,12,01,01/12/2018,false
700,2018,12,02,02/12/2018,false
701,2018,12,03,03/12/2018,false
702,2018,12,04,04/12/2018,false
703,2018,12,05,05/12/2018,false
704,2018,12,06,06/12/2018,false
705,2018,12,07,07/12/2018,false
706,2018,12,08,08/12/2018,false
707,2018,12,09,09/12/2018,false
708,2018,12,10,10/12/2018,false
709,2018,12,11,11/12/2018,false
710,2018,12,12,12/12/2018,false
711,2018,12,13,13/12/2018,false
712,2018,12,14,14/12/2018,false
713,2018,12,15,15/12/2018,false
714,2018,12,16,16/12/2018,false
715,2018,12,17,17/12/2018,false
716,2018,12,18,18/12/2018,false
717,2018,12,19,19/12/2018,false
718,2018,12,20,20/12/2018,false
719,2018,12,21,21/12/2018,false
720,2018,12,22,22/12/2018,true
721,2018,12,23,23/12/2018,true
722,2018,12,24,24/12/2018,true
723,2018,12,25,25/12/2018,true
724,2018,12,26,26/12/2018,true
725,2018,12,27,27/12/2018,true
726,2018,12,28,28/12/2018,true
727,2018,12,29,29/12/2018,true
728,2018,12,30,30/12/2018,true
729,2018,12,31,31/12/2018,true
